date,,平均,平均,合計,最大,,avg,max,min,平均,最小,平均,最大風速,,最大瞬間風速,,(h),降雪,最深積雪,昼,夜,place
2023/4/18,18,1013,1014.7,0,0,0,25.5,28.1,23.6,80,70,6,7.8,南東,10.5,南東,7,,,曇時々晴,曇一時雨,ishigakijima
2023/4/19,19,1005.4,1007.1,0,0,0,26.5,28.7,25.2,87,79,7.5,10.1,南南西,14.1,南南西,3.4,,,曇,曇時々雨一時晴,ishigakijima
2023/4/20,20,1002.5,1004.2,0,0,0,26,28.8,24.5,84,71,6.4,10.4,南西,15.8,南西,2.3,,,曇時々雨一時晴、雷を伴う,曇時々雨、雷を伴う,ishigakijima
2023/4/21,21,1006.7,1008.4,1,0.5,0.5,23.9,25.6,22.9,77,68,4.4,9.1,北西,14.1,北北西,0.2,,,曇一時雨,曇一時雨後晴,ishigakijima
2023/4/22,22,1010.6,1012.3,--,--,--,23.7,26.9,21.8,69,55,4,6.9,北北東,11.3,北北東,7.3,,,晴時々曇,晴,ishigakijima
2023/4/23,23,1012.5,1014.2,--,--,--,24,28,21.5,71,54,2.6,4.7,北北東,6.9,北東,5.2,,,晴後時々曇,晴後曇一時雨,ishigakijima
2023/4/24,24,1012.4,1014.1,0,0,0,24.3,27.3,22.4,75,63,2.9,5.1,東南東,7,東南東,1.6,,,曇一時晴後時々雨,曇時々雨,ishigakijima
2023/4/25,25,1011.3,1013,0,0,0,23,25.8,22.1,83,74,3.1,5.8,北北西,8.5,北北西,0,,,曇時々雨,曇時々晴,ishigakijima
2023/4/26,26,1012.9,1014.6,0,0,0,21.5,23,20.3,76,65,5.3,9,北北東,12.8,北北東,0,,,曇時々雨,曇時々雨,ishigakijima
2023/4/27,27,1014.8,1016.5,2.5,2.5,2,22.8,25.9,19.8,82,72,4,6.3,東南東,9,東南東,1.4,,,曇時々雨一時晴,晴時々曇,ishigakijima
2023/4/28,28,1013.5,1015.2,--,--,--,25.4,27.9,23.7,82,71,5.2,6.9,東南東,9.8,東南東,4.3,,,曇後晴,曇時々晴,ishigakijima
2023/4/29,29,1010.2,1011.9,0,0,0,26.2,28.2,24.7,86,79,3.3,5.6,東南東,8.1,南東,8.6,,,晴,晴後曇時々雨,ishigakijima
2023/4/30,30,1010.1,1011.8,2,1,0.5,23.3,25.8,21.7,87,76,5.5,8.7,北東,12.4,北北東,0.7,,,曇時々雨,雨時々曇,ishigakijima
2023/5/1,1,1013.4,1015.1,1.5,1.5,1,23.4,26,21.3,82,71,5.4,8.2,北東,11.6,北東,0.4,,,曇時々雨,曇,ishigakijima
2023/5/2,2,1015.4,1017.1,0,0,0,25.5,28.2,23.7,79,66,6.5,9.8,東南東,13.5,東南東,5.3,,,曇一時雨後晴,曇,ishigakijima
2023/5/3,3,1014.6,1016.3,--,--,--,26.2,28.4,24.8,84,74,6.2,8.3,東南東,11.8,東南東,6,,,曇時々晴,曇時々晴,ishigakijima
2023/5/4,4,1011,1012.7,0,0,0,26.4,28.8,24.9,86,77,5.3,6.9,東南東,9.4,南東,7.5,,,晴後曇一時雨,曇時々晴,ishigakijima
2023/5/5,5,1007.1,1008.8,--,--,--,26.9,29.5,25.4,87,73,5.3,7.7,南,10.1,南,9.5,,,晴時々曇,曇時々晴,ishigakijima
2023/5/6,6,1005.5,1007.2,0,0,0,26.7,28.2,25.7,89,82,5.4,7.9,南,9.7,南,4.2,,,曇一時晴後一時雨,曇時々雨一時晴,ishigakijima
2023/5/7,7,1004.8,1006.5,15.5,13,4,26.1,29.6,22.9,87,78,5.1,10.6,南,13.3,南,3.3,,,曇時々晴後雨、雷を伴う,曇後時々雨,ishigakijima
2023/5/8,8,1009.2,1010.9,2.5,1,0.5,22.1,23,21.1,80,73,4.1,7.1,北,10.3,北北東,0,,,雨時々曇,曇時々雨,ishigakijima
2023/5/9,9,1011.6,1013.3,0,0,0,22.3,25.4,20.8,66,53,4.8,8.1,北北東,11.8,北,5.3,,,曇一時雨,晴,ishigakijima
2023/5/10,10,1012.6,1014.3,--,--,--,23.3,27,19.4,65,54,3.3,5.6,北東,8.5,東,7.9,,,晴,晴,ishigakijima
2023/5/11,11,1013.7,1015.4,--,--,--,24.3,28,20.8,65,56,3.6,6.4,東南東,8.4,東南東,9.1,,,晴後一時曇,晴一時曇,ishigakijima
2023/5/12,12,1013.3,1015,0,0,0,24.8,27.5,22.5,64,55,3.2,5.1,東南東,7,東南東,8,,,晴一時雨後曇,曇,ishigakijima
2023/5/13,13,1011.2,1012.9,0,0,0,25.2,28.2,23.8,73,63,3.7,7.2,北西,9.1,北西,1.5,,,曇後一時雨,曇時々雨,ishigakijima
2023/5/14,14,1009.7,1011.4,0,0,0,23.8,25.2,23,71,61,2.3,5.6,南東,7.1,南東,0,,,曇時々雨,雨時々曇,ishigakijima
2023/5/15,15,1010.5,1012.2,0.5,0.5,0.5,24,26.6,21.5,72,58,2.2,4,東南東,6.5,東,0,,,曇一時雨,曇,ishigakijima
2023/5/16,16,1011.1,1012.8,0,0,0,26.1,28.8,24.6,70,60,6,8,南東,10.5,南東,8,,,曇一時雨後晴,曇時々晴後雨,ishigakijima
2023/5/17,17,1009.5,1011.2,7.5,2.5,1.5,24.6,25.7,22.7,88,71,7.8,9.9,南東,14.9,南南東,0,,,雨時々曇,雨時々曇,ishigakijima
2023/5/18,18,1005.5,1007.2,0,1,0,27,29.4,25.7,89,80,5.9,11.4,南南東,14.5,南南東,6.6,,,晴時々雨一時曇,曇一時雨,ishigakijima
2023/5/19,19,1007.1,1008.8,0,0,0,26.3,29.5,23.2,81,66,3.9,8.4,北北東,12.2,北北東,3.9,,,曇時々雨一時晴,晴時々曇,ishigakijima
2023/5/20,20,1009.5,1011.2,0,0,0,25.4,29.3,22.8,74,59,3,5.8,東南東,8.5,東南東,5.4,,,曇時々晴一時雨,曇時々晴,ishigakijima
2023/5/21,21,1009.1,1010.8,0,0,0,27.1,29.8,25.2,82,74,2.6,3.9,南,5.3,南南東,9,,,曇後晴一時雨,晴,ishigakijima
2023/5/22,22,1005.4,1007.1,0,0,0,27.6,30.2,25.3,87,79,4.3,8,北,11.4,南西,3.5,,,曇時々晴一時雨,曇時々雨一時晴,ishigakijima
2023/5/23,23,1008.6,1010.3,0.5,0.5,0.5,23.5,25.5,22.4,73,58,5.1,8.4,北北東,13.5,北,0.1,,,曇時々雨,晴時々曇,ishigakijima
2023/5/24,24,1010.3,1012,--,--,--,25.2,28.4,21.7,66,53,3.1,4.8,南東,7.1,東,10.2,,,晴,曇時々晴,ishigakijima
2023/5/25,25,1012,1013.7,--,--,--,26.8,29.3,25.3,74,66,3.9,6.1,東南東,8.5,南東,5.4,,,曇時々晴,曇時々晴一時雨,ishigakijima
2023/5/26,26,1013,1014.7,0,0,0,27.1,29.8,25.4,69,62,5.1,7.6,東,10.3,東,10.9,,,晴後一時曇,晴後一時雨,ishigakijima
2023/5/27,27,1011.1,1012.8,0,0,0,27,30.8,24.3,71,56,4.9,6.9,東,10.3,東,9.8,,,晴後一時曇,雨時々曇一時晴,ishigakijima
2023/5/28,28,1008.2,1009.9,1,0.5,0.5,27.4,30.7,25.2,84,67,6.2,8.8,北東,13.6,東,5.7,,,曇時々晴後雨,曇一時雨後晴,ishigakijima
2023/5/29,29,1004.4,1006.1,0,0,0,27.9,31.1,26.5,82,69,8.2,11.6,東北東,17.4,東北東,0.7,,,曇時々雨,曇時々雨,ishigakijima
2023/5/30,30,998.7,1000.4,8.5,4.5,3,27.5,30.4,26.8,86,74,10.1,12.9,北東,19.3,東北東,0.3,,,雨時々曇,曇一時晴後雨,ishigakijima
2023/5/31,31,990.8,992.5,20,4,3,26.8,28.6,25.4,86,80,13.5,17.7,北東,30.5,北北東,0.2,,,雨、大風を伴う,雨、大風を伴う,ishigakijima
2023/6/1,1,986.6,988.2,24,6,2,25.8,26.2,25.5,91,87,13.1,16.9,北西,26.1,北,0,,,雨、大風を伴う,曇時々雨,ishigakijima
2023/6/2,2,1002.7,1004.4,0.5,0.5,0.5,27.7,30.8,25.5,79,66,6.5,12.2,北西,19.1,北西,9.3,,,曇後晴一時雨,晴後一時雨一時曇,ishigakijima
2023/6/3,3,1008.4,1010.1,0,0,0,27.7,31.1,25.6,76,58,3,6,東南東,8.3,東南東,9.8,,,晴,晴一時曇,ishigakijima
2023/6/4,4,1009.9,1011.6,--,--,--,26.7,29.5,24.6,79,69,3.8,5.8,東南東,8.1,東,6.9,,,晴後時々曇,曇時々晴一時雨,ishigakijima
2023/6/5,5,1009.5,1011.2,0,0,0,27.1,29.5,25.7,82,71,4.7,7.1,南南東,9.1,南東,8.9,,,晴一時曇後一時雨,晴後一時曇,ishigakijima
2023/6/6,6,1008.9,1010.6,--,--,--,27.5,29.9,25.9,84,76,5.3,7.7,南,9.5,南南東,9.7,,,晴,晴,ishigakijima
2023/6/7,7,1009.9,1011.6,--,--,--,27.7,30.1,26.4,83,73,4.2,5.6,南南東,7.5,南南東,9.4,,,晴,晴,ishigakijima
2023/6/8,8,1008,1009.7,--,--,--,27.6,29.8,26.1,80,70,5.1,6.7,南南西,8.5,南南西,12,,,晴,晴,ishigakijima
2023/6/9,9,1004.9,1006.6,--,--,--,27.5,29.9,26.2,82,73,3.8,6.5,南,8.2,南,6.8,,,×,×,ishigakijima
2023/6/10,10,1002.2,1003.9,0,0,0,28.3,30.5,26.8,84,75,3.1,5.1,東南東,6.7,東南東,7.1,,,×,×,ishigakijima
2023/6/11,11,1001.3,1003,0,0,0,27.9,30.9,26.6,84,72,2.2,4.3,北東,6.2,北東,4.6,,,×,×,ishigakijima
2023/6/12,12,1002,1003.7,7,3.5,3,26.6,29,25.3,89,82,2.8,6.5,南南東,9,南東,0.6,,,×,×,ishigakijima
2023/6/13,13,1001.2,1002.9,48,13,6,26.3,28.6,24.7,91,80,4.8,13.1,南西,19.6,南西,1.2,,,×,雨時々曇,ishigakijima
2023/6/14,14,1003.1,1004.8,63,51.5,13,26.4,28.1,24.8,90,84,4.8,11,南南西,16.6,南南西,0.1,,,大雨時々曇,曇後一時雨,ishigakijima
2023/6/15,15,1007.6,1009.3,3,2.5,2,26.3,28.7,24.5,87,75,2.3,7.5,南南東,10.7,南南東,0.7,,,曇時々雨,曇時々雨,ishigakijima
2023/6/16,16,1009.6,1011.3,0,0,0,26.8,28.1,25.1,92,85,4.3,8.8,南東,10.9,南東,0,,,雨時々曇,曇時々雨,ishigakijima
2023/6/17,17,1010.8,1012.5,0,0,0,27.7,29.7,26.6,91,83,4.6,6.5,南,9,南,3.7,,,曇時々雨,曇,ishigakijima
2023/6/18,18,1009.2,1010.9,0,0,0,27.8,30.2,26.7,89,80,4.6,8.5,南南西,10.4,南南西,4,,,曇一時雨,曇時々晴,ishigakijima
2023/6/19,19,1006.3,1008,--,--,--,28,30.5,26.6,87,77,5.7,8.8,南南西,10.9,南南西,7.5,,,曇時々晴,曇,ishigakijima
2023/6/20,20,1004.8,1006.5,--,--,--,28.6,30.8,27.2,88,80,4.6,6.2,南,9,南,10.3,,,晴一時曇,晴,ishigakijima
2023/6/21,21,1005.2,1006.9,--,--,--,28.8,30.7,27.4,88,78,3.4,5.5,南南東,7.4,南南東,11.3,,,晴一時曇,曇時々晴,ishigakijima
2023/6/22,22,1006.1,1007.8,--,--,--,29.2,31.5,27.8,84,74,3.8,7.4,南,9.2,南,8.4,,,晴時々曇,晴時々曇,ishigakijima
2023/6/23,23,1007.8,1009.5,0,0,0,29,31.2,27.6,84,76,3.8,6.1,南南東,8,南,9.3,,,晴時々曇,曇時々雨,ishigakijima
2023/6/24,24,1009.4,1011.1,0,0,0,29.1,31.6,27.7,81,69,5,7.2,南,8.9,南,11.4,,,晴一時曇,晴時々曇,ishigakijima
2023/6/25,25,1010.5,1012.2,0,0,0,29.3,31.9,27.6,79,69,4.5,6.9,南南東,9.4,南東,11.2,,,晴後一時雨,晴一時曇後時々雨,ishigakijima
2023/6/26,26,1010.7,1012.4,2.5,1.5,1.5,29.2,31.7,26.5,80,70,4.6,7,南南東,9.6,南東,12.4,,,晴後一時雨,晴,ishigakijima
2023/6/27,27,1011.6,1013.3,0,0,0,29.6,32.3,27.8,80,70,4.6,6.7,南東,9.2,東南東,10.7,,,曇一時雨後晴,曇時々晴,ishigakijima
2023/6/28,28,1011.5,1013.2,5,4,2.5,28.3,29.3,25.7,87,80,5.3,10.7,南南西,15.6,南南西,0.1,,,曇時々雨,曇後時々晴,ishigakijima
2023/6/29,29,1009,1010.7,0,0,0,29.3,31.5,28,84,73,6.1,8.4,南南東,11.2,南南東,6,,,曇一時雨後晴,曇時々晴,ishigakijima
2023/6/30,30,1007.7,1009.4,2,2,2,29.4,31.9,27,83,73,6.8,9.2,南,12.6,南,9.2,,,曇時々晴一時雨,曇一時雨,ishigakijima
2023/7/1,1,1008.8,1010.5,0,0,0,29,31,28,85,76,6.2,10.2,南,14.2,南南西,4,,,曇後一時雨一時晴,曇時々晴,ishigakijima
2023/7/2,2,1010.6,1012.3,--,--,--,29.5,31.8,27.9,83,73,5.2,7,南,9,南,11,,,晴一時曇,晴,ishigakijima
2023/7/3,3,1009.9,1011.6,0,0,0,29.2,31.4,27.7,80,68,6.5,9,南,12.4,南南西,8,,,晴後雨時々曇,曇時々晴,ishigakijima
2023/7/4,4,1007.4,1009.1,0,0,0,29.6,32.2,28.2,84,74,5.6,9.2,南南西,11.9,南南西,10.7,,,晴時々雨一時曇,曇一時晴後時々雨,ishigakijima
2023/7/5,5,1005.5,1007.2,0,0,0,29.9,32.6,28.7,83,71,6.4,10.6,南南西,13.6,南南西,10,,,晴一時曇,曇時々晴,ishigakijima
2023/7/6,6,1006.3,1008,0,0,0,29.9,32.6,28.7,84,74,5.7,7.9,南南西,10.3,南,10.2,,,曇一時雨後晴,晴,ishigakijima
2023/7/7,7,1007.6,1009.3,--,--,--,29.8,32.6,28.6,81,70,7.6,9.8,南南西,13.2,南南西,7.6,,,晴時々曇,晴,ishigakijima
2023/7/8,8,1008.8,1010.5,--,--,--,29.9,32.3,28.6,82,73,7.2,10.3,南南西,13.6,南,9.5,,,晴後一時曇,晴,ishigakijima
2023/7/9,9,1008.9,1010.6,--,--,--,29.8,32.2,28.3,80,71,5.9,7.8,南,9.8,南,12.2,,,晴,晴,ishigakijima
2023/7/10,10,1008.7,1010.4,--,--,--,29.8,32.4,28,75,64,4,6,南,8,南南東,12.3,,,晴,曇時々晴,ishigakijima
2023/7/11,11,1009.1,1010.8,0,0,0,30.4,33,28.2,77,67,4.6,7.3,南南東,10.1,南南東,11.8,,,晴,晴時々雨,ishigakijima
2023/7/12,12,1008.7,1010.4,0.5,0.5,0.5,30.5,33.4,28.9,76,64,4.5,6.7,南南東,8.5,南南東,12.4,,,晴一時雨,晴後一時雨,ishigakijima
2023/7/13,13,1007.1,1008.7,0,0,0,30.8,33.8,28.8,74,61,4.6,6.5,東南東,9.3,東,11.3,,,晴,晴後時々雨一時曇,ishigakijima
2023/7/14,14,1004.4,1006.1,1.5,0.5,0.5,30.4,33.6,27.7,79,66,5.1,7.9,南,11.9,南東,9.9,,,晴時々雨一時曇,晴時々雨後曇,ishigakijima
2023/7/15,15,1002.7,1004.3,1,1,1,30.1,33.1,27.1,78,66,5.3,7.8,南南東,10.7,南南東,8.4,,,曇一時雨後晴,晴時々雨一時曇,ishigakijima
2023/7/16,16,1002.4,1004,1,0.5,0.5,30.4,33.5,27.5,75,62,5.9,9.9,東南東,13.6,南東,9.6,,,晴時々雨一時曇,晴時々雨,ishigakijima
2023/7/17,17,1004.4,1006,2.5,1,1,30.3,33.4,27.5,78,66,4.9,9.2,南南東,12.2,南南東,11.1,,,晴一時雨,曇時々雨一時晴,ishigakijima
2023/7/18,18,1008.9,1010.6,0.5,1,0.5,28.9,31.1,27.3,82,74,5.6,10.1,南,12.5,南南西,1.3,,,曇時々雨,曇後一時雨,ishigakijima
2023/7/19,19,1008.7,1010.4,2,2,1.5,29.9,33,27.9,80,66,3.6,6.2,南南東,9,南南西,8.9,,,晴時々曇,晴一時雨,ishigakijima
2023/7/20,20,1008.1,1009.8,--,--,--,30.1,32.7,28.4,73,62,3.7,5.9,南南東,7.1,南南東,11.7,,,晴,晴,ishigakijima
2023/7/21,21,1009.8,1011.5,--,--,--,30.2,33,28.3,70,61,3.6,5.4,南東,7.5,南東,12.2,,,晴時々曇,晴後一時雨,ishigakijima
2023/7/22,22,1011.2,1012.9,0,0,0,30.7,34,28.8,73,63,4.1,6.3,南南東,8,南東,11.6,,,晴,晴後一時雨,ishigakijima
2023/7/23,23,1010,1011.6,0,0,0,30.8,33.7,29.2,72,60,4.4,6.8,南南東,9,南南東,11,,,晴一時雨,晴,ishigakijima
2023/7/24,24,1007.5,1009.1,1,1,0.5,31,34.6,29,70,55,4.7,7.2,東,10.6,北北東,10.7,,,晴一時雨,曇一時雨後晴,ishigakijima
2023/7/25,25,1005.7,1007.4,0.5,0.5,0.5,31,34.2,27.5,72,60,7.6,10.4,東,16.3,東,10.3,,,晴一時雨後曇,曇一時晴後雨,ishigakijima
2023/7/26,26,1004.2,1005.9,6,4.5,4,29.6,32.8,27,80,66,9.5,11.8,東南東,19.9,南東,2,,,曇時々雨,曇時々雨,ishigakijima
2023/7/27,27,1003,1004.7,18.5,10.5,9,29.1,30.9,25.4,83,74,9.6,12,南南東,21.7,南南東,1.2,,,曇時々雨、雷を伴う,曇時々雨,ishigakijima
2023/7/28,28,1004,1005.7,8.5,4.5,4,29.3,31.2,27.1,84,77,10.1,14.5,南南東,20,南東,1.7,,,曇時々雨,曇一時雨,ishigakijima
2023/7/29,29,1006.7,1008.4,0,0,0,30.1,33,27.8,79,67,5.3,7.8,南東,11,南東,8,,,曇一時雨後晴,曇時々晴,ishigakijima
2023/7/30,30,1006.3,1007.9,0,0,0,30.1,34.6,27.7,76,55,3.3,5.4,北東,8.4,北東,8.1,,,曇一時雨後晴,晴時々曇、雷を伴う,ishigakijima
2023/7/31,31,1003.5,1005.1,0,0,0,30,34.2,27.9,75,57,3.9,7.2,北,10.4,北北西,8.3,,,,,ishigakijima
2023/1/1,1,1012.3,1017.6,0,0,0,2.7,7.9,-0.8,77,63,3.9,10.2,西北西,14.8,北西,2.2,--,--,,,ishinomaki
2023/1/2,2,1013,1018.5,0,0,0,-0.8,2.1,-2.4,81,62,5.8,12,西北西,18.5,西北西,8.2,1,1,,,ishinomaki
2023/1/3,3,1011,1016.4,0,0,0,0.3,3.7,-1.8,72,55,6.3,12.3,西北西,19.1,西北西,8.2,1,1,,,ishinomaki
2023/1/4,4,1010.8,1016.2,0,0,0,0.6,4,-1.2,67,48,6.8,11.8,西北西,19.7,西北西,7.3,--,--,,,ishinomaki
2023/1/5,5,1014.2,1019.6,--,--,--,0.8,4.4,-1.7,61,45,6.9,12.3,西北西,20.8,西北西,8.4,--,--,,,ishinomaki
2023/1/6,6,1014.5,1019.9,0,0,0,1.2,4.8,-1.9,75,57,3.6,8.5,西北西,14,西,1.6,--,--,,,ishinomaki
2023/1/7,7,1008.8,1014.2,0,0,0,1.6,5.1,-1.7,77,54,3.2,6.2,北北西,8.8,北北西,2.4,--,--,,,ishinomaki
2023/1/8,8,1013.9,1019.3,0,0,0,1.7,7.3,-2.4,79,46,3.8,10,西北西,14.8,北西,7.2,--,--,,,ishinomaki
2023/1/9,9,1010.6,1015.9,0,0,0,3.7,6.9,0.5,79,68,2.9,8.3,西北西,12.8,西北西,0.5,--,--,,,ishinomaki
2023/1/10,10,1011.4,1016.8,0,0,0,0.4,2.6,-1.6,76,56,5.6,9.2,北西,14.7,北北西,5.3,--,--,,,ishinomaki
2023/1/11,11,1016.8,1022.1,--,--,--,4.9,9.5,-1.1,62,42,3.7,8.5,西,13.6,西北西,7.2,--,--,,,ishinomaki
2023/1/12,12,1017.3,1022.7,0,0,0,6,9.8,2.1,78,56,2.6,6.6,西,11.1,西,1,--,--,,,ishinomaki
2023/1/13,13,1014,1019.3,--,--,--,6.3,11.8,-0.9,80,54,2.5,5.2,北,7.9,西南西,6.6,--,--,,,ishinomaki
2023/1/14,14,1002.7,1007.9,1.5,1.5,0.5,7.4,10.4,5.6,88,66,2.9,5.1,北北西,7.2,北北西,0.2,--,--,,,ishinomaki
2023/1/15,15,1006.6,1011.8,0,0,0,5.6,8.9,3.9,84,62,3.1,6.7,北西,9.3,西北西,0.5,--,--,,,ishinomaki
2023/1/16,16,1006.9,1012.3,0,0,0,2.9,6.2,-0.4,75,51,4.4,10.7,西北西,16.4,西北西,1.1,--,--,,,ishinomaki
2023/1/17,17,1016.9,1022.3,0,0,0,1,5,-1,75,61,1.9,4.1,北西,6.7,北北西,1.8,--,--,,,ishinomaki
2023/1/18,18,1012.7,1018.1,--,--,--,1.2,8.6,-2.8,77,49,4,8.4,北北西,13.4,北北西,1.6,--,--,,,ishinomaki
2023/1/19,19,1016.7,1022.2,--,--,--,1.3,5.8,-4.4,65,37,3.1,6.4,南西,9.2,南西,9.5,--,--,,,ishinomaki
2023/1/20,20,1007.7,1013,1.5,1,1,4.7,10.3,-0.5,73,51,4.5,13,西北西,20.4,北西,6.6,--,--,,,ishinomaki
2023/1/21,21,1015.3,1020.7,0,0,0,0.3,4,-2.8,68,43,6.8,15.2,西北西,22.9,西北西,6.2,--,--,,,ishinomaki
2023/1/22,22,1020.4,1025.9,--,--,--,-1.1,3.4,-4.8,69,49,2.8,5.5,北西,9.4,北西,7.3,--,--,,,ishinomaki
2023/1/23,23,1014,1019.5,--,--,--,-1.8,-0.4,-3.5,82,70,3.2,5.6,北北西,8.5,北西,0,--,--,,,ishinomaki
2023/1/24,24,996,1001.4,0.5,0.5,0.5,-1.6,3.7,-6.1,77,49,6.1,12.9,北西,21.2,北西,1.7,1,1,,,ishinomaki
2023/1/25,25,1004.6,1010.1,1,0.5,0.5,-6.3,-3.8,-8.2,77,45,6.8,10,西北西,17.2,西,2,5,5,,,ishinomaki
2023/1/26,26,1010,1015.5,0,0,0,-2.7,0.7,-5.6,81,60,5.5,9.2,西北西,13.7,西北西,8.6,1,5,,,ishinomaki
2023/1/27,27,1004.5,1009.9,0,0,0,-1.8,1.6,-5.1,77,60,2.9,6.6,北北西,9.9,北北西,2.5,1,3,,,ishinomaki
2023/1/28,28,1002,1007.4,0,0,0,-2.5,0.3,-3.8,73,46,5.4,11.4,西北西,18.5,西北西,6.3,1,3,,,ishinomaki
2023/1/29,29,1008.5,1014,0,0,0,-2.6,1.4,-6.4,74,52,4.6,7.4,西,11.5,西北西,8.6,1,3,,,ishinomaki
2023/1/30,30,1006.2,1011.6,0,0,0,-0.7,4.6,-5.3,78,52,4,10.3,北西,18.1,北西,7.1,1,2,,,ishinomaki
2023/1/31,31,1012.1,1017.6,--,--,--,-1.3,2.4,-3.4,70,47,5.2,11.6,西北西,16.9,西北西,9.7,--,1,,,ishinomaki
2023/2/1,1,1005.8,1011.1,0,0,0,2.1,10.3,-4.4,72,37,4.1,10.6,西南西,17.6,南西,6.5,--,--,,,ishinomaki
2023/2/2,2,1010.9,1016.4,0.5,0.5,0.5,0,3.1,-2,78,52,6.3,11,西北西,18.5,北西,8.7,2,2,,,ishinomaki
2023/2/3,3,1014.9,1020.3,--,--,--,-0.7,2,-2.7,69,56,4.3,9,西北西,12.6,西北西,3.1,--,--,,,ishinomaki
2023/2/4,4,1012.3,1017.8,0,0,0,-0.3,4.7,-4,81,52,2.7,6.3,北北西,9.2,北北西,2.2,--,1,,,ishinomaki
2023/2/5,5,1017.2,1022.7,--,--,--,0.8,5.6,-3.7,74,49,3.4,7.9,西北西,11.1,北西,8.2,--,1,,,ishinomaki
2023/2/6,6,1015.2,1020.6,--,--,--,2.7,8.4,-3.1,76,54,3.2,6.2,北北西,8.7,北北西,5.6,--,--,,,ishinomaki
2023/2/7,7,1014.7,1020,0,0,0,5.4,10.6,2.1,71,43,3.9,6.6,北東,9.3,東北東,4.8,--,--,,,ishinomaki
2023/2/8,8,1012.8,1018.2,0.5,0.5,0.5,3,7.7,-0.2,70,45,4,6.8,北西,10,北西,6.5,--,--,,,ishinomaki
2023/2/9,9,1020.5,1026,--,--,--,0.1,3.9,-3.4,64,43,6.1,11.3,西北西,18.7,北西,6.4,--,--,,,ishinomaki
2023/2/10,10,1019.6,1025.1,19.5,4.5,1,-2.9,-1.8,-5.2,83,62,3.7,7,北北西,10,北北西,0,18,18,,,ishinomaki
2023/2/11,11,1014.4,1019.9,2,3.5,1,1.5,6.6,-2.5,83,60,4.5,8.5,北北西,13.3,北北西,10.2,2,20,,,ishinomaki
2023/2/12,12,1016.2,1021.6,--,--,--,2.9,9.6,-5.3,79,53,3,5.3,北北西,8.5,北西,7.8,--,10,,,ishinomaki
2023/2/13,13,1006.7,1012.1,1,0.5,0.5,1.9,4.8,0.4,92,66,3.9,7.6,北西,11.9,北西,0,--,5,,,ishinomaki
2023/2/14,14,1005.2,1010.6,0.5,0.5,0.5,-0.9,3.8,-3.9,73,50,5.1,11.5,西北西,19.1,北西,7.3,1,3,,,ishinomaki
2023/2/15,15,1014.4,1019.9,0,0,0,-2.3,1.2,-4.7,79,51,3.8,8,西北西,12.3,西,5.1,1,1,,,ishinomaki
2023/2/16,16,1022.3,1027.8,--,--,--,-1.3,3.7,-6.7,72,45,4.2,11.1,西北西,17.2,北西,10.5,--,1,,,ishinomaki
2023/2/17,17,1020.3,1025.7,--,--,--,3.9,9.1,0.1,60,40,3,6.3,西北西,9.5,西北西,8.6,--,--,,,ishinomaki
2023/2/18,18,1016.4,1021.7,0,0,0,7.1,12,2.1,67,48,3,7.1,西北西,10.2,北西,6.5,--,--,,,ishinomaki
2023/2/19,19,1001.2,1006.5,6,1.5,0.5,4.6,6.8,3.1,92,72,4,8.6,西北西,14.1,北西,0.3,--,--,,,ishinomaki
2023/2/20,20,1006.3,1011.6,0,0,0,1.4,5.5,-2.6,66,41,7.9,14.4,西北西,20.9,西北西,9.5,--,--,,,ishinomaki
2023/2/21,21,1016.4,1021.9,0,0,0,-1.6,3,-4.2,72,49,3.2,9.1,北西,14,北西,6.5,--,--,,,ishinomaki
2023/2/22,22,1023.4,1028.9,0,0,0,0,5.7,-5.1,70,44,3.4,9.5,西北西,15.1,北西,5.4,--,--,,,ishinomaki
2023/2/23,23,1015.9,1021.3,0,0,0,2.5,8,-1.6,70,50,2.2,3.9,西北西,5.9,西,3.5,--,--,,,ishinomaki
2023/2/24,24,1011.7,1017,0,0,0,5.3,9.2,0.6,74,51,3.2,5.9,北北西,8.1,北北西,0.6,--,--,,,ishinomaki
2023/2/25,25,1014,1019.4,0.5,0.5,0.5,2.6,6.6,-1.2,71,43,5.6,11.7,西北西,17.8,西,5.7,--,--,,,ishinomaki
2023/2/26,26,1018.8,1024.2,0,0,0,0.9,5.7,-2.3,65,42,7.2,14.8,西北西,22.2,西北西,8.3,--,--,,,ishinomaki
2023/2/27,27,1025.2,1030.6,--,--,--,3.3,8.9,-2.1,54,37,6,12.2,西北西,18,西北西,10.8,--,--,,,ishinomaki
2023/2/28,28,1019.4,1024.8,--,--,--,7.8,16.9,-1,44,14,3.5,8.6,西南西,14.8,西南西,11,--,--,,,ishinomaki
2023/3/1,1,1011.5,1016.7,--,--,--,10.9,17.4,4.7,54,29,4.5,8.3,西南西,12.9,西南西,7.4,--,--,,,ishinomaki
2023/3/2,2,1006.9,1012.2,0,0,0,6.3,11.6,0.9,66,47,5,9.4,北西,14.5,西北西,2.8,--,--,,,ishinomaki
2023/3/3,3,1018.5,1023.9,0,0,0,3.2,8.2,-1.1,67,47,3.5,9.8,西北西,14.6,西北西,4.9,--,--,,,ishinomaki
2023/3/4,4,1020,1025.4,--,--,--,5.2,11.1,0.5,58,31,5.1,11.3,西北西,17.1,西北西,8.2,--,--,,,ishinomaki
